Brand,Family,Reference,Name,Movement,Produced,Limited,Bezel,Glass,Back,Shape,Diameter,Height,Lug Width,W/R,Nickname,Color,Finish,Indexes,Hands,Materials,image_file
Breitling,Breitling for Bentley,A4436212Q504,Breitling for Bentley 6.75,"Breitling caliber 44B
Hours, Minutes, Small Seconds | Big Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,48.70 mm,15.60 mm,24.00 mm,100.00 m,,Bronze,,Stick / Dot,Stick,Stainless Steel,A4436212Q504.jpg
Breitling,Avenger,A3239053.BC35.200S,Avenger II GMT Stainless Steel / Diamond / Volcano Black / Rubber,"Breitling caliber B32
Hours, Minutes, Seconds, Additional 24 Hour Hand (adjustable) | Date",2013,No,Gem-Set,Sapphire,Closed,Round,43.00 mm,12.20 mm,22.00 mm,300.00 m,Volcano,Black,,Stick / Dot,Stick,Stainless Steel,A3239053.BC35.200S.jpg
Breitling,Superocean Heritage,AB2030161C1S1,Superocean Heritage II B20 Automatic 44 Stainless Steel / Blue / Rubber / Folding,"Breitling caliber B20
Hours, Minutes, Seconds | Date | Chronometer",2018,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,44.00 mm,14.55 mm,22.00 mm,200.00 m,,Blue,,Stick / Dot,Arrow,"Ceramic, Stainless Steel",AB2030161C1S1.jpg
Breitling,Navitimer,AB01381B1G1,Navitimer B01 Chronograph 43 Stainless Steel / Korea,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2023,"Yes, 50 units",Sliderule,Sapphire,Open,Round,43.00 mm,13.69 mm,22.00 mm,30.00 m,,Silver,Sunburst,Stick / Dot,Syringe,Stainless Steel,AB01381B1G1.jpg
Breitling,Superocean Heritage,A1332024.G698.201S,Superocean Heritage 46 Chronograph Stainless Steel / Black / Stratus Silver / Rubber,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,Stratus,Silver,,Stick / Dot,Arrow,Stainless Steel,A1332024.G698.201S.jpg
Breitling,Superocean Heritage,A1332024.G698.152A,Superocean Heritage 46 Chronograph Stainless Steel / Black / Stratus Silver / Milanese,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,Stratus,Silver,,Stick / Dot,Arrow,Stainless Steel,A1332024.G698.152A.jpg
Breitling,Superocean Heritage,A1332024.C817.135S,Superocean Heritage 46 Chronograph Stainless Steel / Black / Gun Blue / Rubber,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,Gun,Blue,,Stick / Dot,Arrow,Stainless Steel,A1332024.C817.135S.jpg
Breitling,Avenger,V323956A1I1X1,Avenger Automatic GMT 45 Night Mission / Yellow / T-Mall,"Breitling caliber B32
Hours, Minutes, Seconds, Additional 24 Hour Hand (adjustable) | Date",2022,"Yes, 150 units","Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.00 mm,18.40 mm,22.00 mm,3000.00 m,,Yellow,Matte,Arabic Numerals,Stick,Titanium,V323956A1I1X1.jpg
Breitling,Avenger,A1733010.F538,Avenger Seawolf Stainless Steel / Grey,"Breitling caliber B17
Hours, Minutes, Seconds | Date",2003 - 2008,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.40 mm,18.40 mm,,3000.00 m,,Grey,,Arabic Numerals,Stick,Stainless Steel,A1733010.F538.jpg
Breitling,Breitling for Bentley,P1936212.C730,Breitling for Bentley Mark VI Complications 19 Blue,"Breitling caliber B19
Hours, Minutes, Small Seconds | Date, Day, Month, 1461 Calendar | Chronograph | Moonphase | Chronometer",2007,No,,Sapphire,Closed,Round,42.00 mm,,22.00 mm,100.00 m,,Blue,,Stick / Dot,Stick,"Platinum, Stainless Steel",P1936212.C730.jpg
Breitling,Avenger,A1337011.B907,Super Avenger Black / Stick,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2004 - 2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,48.40 mm,18.60 mm,24.00 mm,300.00 m,,Black,,Stick / Dot,Stick,Stainless Steel,A1337011.B907.jpg
Breitling,Breitling for Bentley,P2636212.C707,Breitling for Bentley Mark VI Blue,"Breitling caliber 26B
Hours, Minutes, Small Seconds | Date | Chronograph | Chronometer",2006 - 2010,No,,Sapphire,Closed,Round,42.00 mm,16.30 mm,,100.00 m,,Blue,,Stick / Dot,Stick,"Platinum, Stainless Steel",P2636212.C707.jpg
Breitling,Avenger,A1337011.C615,Super Avenger Blue / Stick,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2004 - 2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,48.40 mm,18.60 mm,24.00 mm,300.00 m,,Blue,,Stick / Dot,Stick,Stainless Steel,A1337011.C615.jpg
Breitling,Breitling for Bentley,K2536212.B687,Breitling for Bentley Motors Gold / Black,"Breitling caliber 25B
Hours, Minutes, Small Seconds | Date | Chronograph",2002 - 2010,No,Sliderule,Sapphire,Closed,Round,48.70 mm,15.20 mm,24.00 mm,100.00 m,,Black,,Stick / Dot,Stick,Yellow Gold,K2536212.B687.jpg
Breitling,Avenger,A7339010.C755,Avenger Seawolf Chrono Blue,"Breitling caliber B73
Foudroyante Seconds, Minutes, Small Seconds | Date | Chronograph | Chronometer",2008 - 2011,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.40 mm,18.00 mm,22.00 mm,1000.00 m,,Blue,,Arabic Numerals,Stick,Stainless Steel,A7339010.C755.jpg
Breitling,Avenger,A1337011.B682,Super Avenger Reverse Panda / Arabic,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2004 - 2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,48.40 mm,18.60 mm,24.00 mm,300.00 m,,Black,,Arabic Numerals,Stick,Stainless Steel,A1337011.B682.jpg
Breitling,Premier,A45340211G1X1,Premier Automatic Day & Date 40 Stainless Steel / Silver / Nubuck Brown / Folding,"Breitling caliber B45
Hours, Minutes, Seconds | Date, Day | Chronometer",2018,No,,Sapphire,Closed,Round,40.00 mm,11.40 mm,20.00 mm,100.00 m,,Silver,Sunburst,Stick / Dot,Stick,Stainless Steel,A45340211G1X1.jpg
Breitling,Avenger,A7339010.G651,Avenger Seawolf Chrono Silver,"Breitling caliber B73
Foudroyante Seconds, Minutes, Small Seconds | Date | Chronograph | Chronometer",2008 - 2011,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.40 mm,18.00 mm,22.00 mm,1000.00 m,,Silver,,Arabic Numerals,Stick,Stainless Steel,A7339010.G651.jpg
Breitling,Breitling for Bentley,A2536212.L505,Breitling for Bentley Motors Green,"Breitling caliber 25B
Hours, Minutes, Small Seconds | Date | Chronograph",2002 - 2010,No,Sliderule,Sapphire,Closed,Round,48.70 mm,15.20 mm,24.00 mm,100.00 m,,Green,,Stick / Dot,Stick,Stainless Steel,A2536212.L505.jpg
Breitling,Avenger,AB01821A1B1X1,Avenger B01 Chronograph 45 Stainless Steel / Anthracite / Strap - Pin,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2022,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,45.00 mm,15.70 mm,22.00 mm,300.00 m,,Grey,Matte,Stick / Dot,Stick,Stainless Steel,AB01821A1B1X1.jpg
Breitling,Navitimer,RB012012.Q606.737P,Navitimer 01 43 Red Gold / Bronze / Alligator,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",,No,Sliderule,Sapphire,Closed,Round,43.00 mm,14.25 mm,22.00 mm,30.00 m,Panamerican,Bronze,Sunburst,Stick / Dot,Syringe,Red Gold,RB012012.Q606.737P.jpg
Breitling,Premier,A45340211G1A1,Premier Automatic Day & Date 40 Stainless Steel / Silver / Bracelet,"Breitling caliber B45
Hours, Minutes, Seconds | Date, Day | Chronometer",2018,No,,Sapphire,Closed,Round,40.00 mm,11.40 mm,,100.00 m,,Silver,Sunburst,Stick / Dot,Stick,Stainless Steel,A45340211G1A1.jpg
Breitling,Superocean Heritage,A1332016.G698.441X,Superocean Heritage 46 Chronograph Stainless Steel / Blue / Stratus Silver / Calf,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,Stratus,Silver,,Stick / Dot,Arrow,Stainless Steel,A1332016.G698.441X.jpg
Breitling,Premier,A45340211G1X3,Premier Automatic Day & Date 40 Stainless Steel / Silver / Nubuck Brown / Tang,"Breitling caliber B45
Hours, Minutes, Seconds | Date, Day | Chronometer",2018,No,,Sapphire,Closed,Round,40.00 mm,11.40 mm,20.00 mm,100.00 m,,Silver,Sunburst,Stick / Dot,Stick,Stainless Steel,A45340211G1X3.jpg
Breitling,Premier,RB0930371G1P1,Premier Heritage B09 Chronograph 40 Red Gold / Silver,"Breitling caliber B09
Hours, Minutes, Small Seconds | Chronograph, Column wheel | Chronometer",2021,No,,Sapphire,Open,Round,40.00 mm,,,100.00 m,,Silver,Matte,Arabic Numerals,Syringe,Red Gold,RB0930371G1P1.jpg
Breitling,Avenger,A3239053.BC34.109W,Avenger II GMT Stainless Steel / Diamond / Volcano Black / Military,"Breitling caliber B32
Hours, Minutes, Seconds, Additional 24 Hour Hand (adjustable) | Date",2013,No,Gem-Set,Sapphire,Closed,Round,43.00 mm,12.20 mm,22.00 mm,300.00 m,Volcano,Black,,Arabic Numerals,Stick,Stainless Steel,A3239053.BC34.109W.jpg
Breitling,Breitling for Bentley,A2536212.Q522,Breitling for Bentley Motors Violet,"Breitling caliber 25B
Hours, Minutes, Small Seconds | Date | Chronograph",2002 - 2010,No,Sliderule,Sapphire,Closed,Round,48.70 mm,15.20 mm,24.00 mm,100.00 m,,Purple,,Stick / Dot,Stick,Stainless Steel,A2536212.Q522.jpg
Breitling,Breitling for Bentley,A1636212.Q551,Breitling for Bentley Flying B No. 3 Bronze,"Breitling caliber 16B
Hours, Minutes, Small Seconds | Big Date",2007,No,,Sapphire,Closed,Rectangular,34.50 mm,13.00 mm,,100.00 m,,Bronze,,Stick / Dot,Stick,Stainless Steel,A1636212.Q551.jpg
Breitling,Breitling for Bentley,A4436512.H531,Breitling for Bentley Flying B Chronograph Amber,"Breitling caliber 44B
Hours, Minutes, Small Seconds | Big Date | Chronograph",2007,No,,Sapphire,Closed,Rectangular,38.50 mm,16.77 mm,24.00 mm,100.00 m,Amber,Orange,,Stick / Dot,Stick,Stainless Steel,A4436512.H531.jpg
Breitling,Breitling for Bentley,R4436512.B874,Breitling for Bentley Flying B Chronograph Gold / Black,"Breitling caliber 44B
Hours, Minutes, Small Seconds | Big Date | Chronograph",2007,No,,Sapphire,Closed,Rectangular,38.50 mm,16.77 mm,24.00 mm,100.00 m,,Black,,Stick / Dot,Stick,,R4436512.B874.jpg
Breitling,Breitling for Bentley,A1336212.C649,Breitling for Bentley GT Blue,"Breitling caliber 13B
Hours, Minutes, Small Seconds | Date, Day | Chronograph",2004,No,,Sapphire,Closed,Round,44.80 mm,15.60 mm,22.00 mm,100.00 m,,Blue,,Stick / Dot,Stick,Stainless Steel,A1336212.C649.jpg
Breitling,Avenger,A1338012.B975.739P,Avenger Black / Alligator,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2010 - 2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.40 mm,17.40 mm,22.00 mm,300.00 m,,Black,,Arabic Numerals,Stick,Stainless Steel,A1338012.B975.739P.jpg
Breitling,Breitling for Bentley,R1636212.B882,Breitling for Bentley Flying B No. 3,"Breitling caliber 16B
Hours, Minutes, Small Seconds | Big Date",2007,No,,Sapphire,Closed,Rectangular,34.50 mm,13.00 mm,,100.00 m,,Black,,Stick / Dot,Stick,Red Gold,R1636212.B882.jpg
Breitling,Avenger,A1337011.A660,Super Avenger Silver / Stick,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2004 - 2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,48.40 mm,18.60 mm,,300.00 m,,Silver,,Stick / Dot,Stick,Stainless Steel,A1337011.A660.jpg
Breitling,Breitling for Bentley,A4436512.B873,Breitling for Bentley Flying B Chronograph Black,"Breitling caliber 44B
Hours, Minutes, Small Seconds | Big Date | Chronograph",2007,No,,Sapphire,Closed,Rectangular,38.50 mm,16.77 mm,24.00 mm,100.00 m,,Black,,Stick / Dot,Stick,Stainless Steel,A4436512.B873.jpg
Breitling,Breitling for Bentley,P2636212.Q529,Breitling for Bentley Mark VI Brown,"Breitling caliber 26B
Hours, Minutes, Small Seconds | Date | Chronograph | Chronometer",2006 - 2010,No,,Sapphire,Closed,Round,42.00 mm,16.30 mm,22.00 mm,100.00 m,,Brown,,Stick / Dot,Stick,"Platinum, Stainless Steel",P2636212.Q529.jpg
Breitling,Breitling for Bentley,A1336212.A575,Breitling for Bentley GT Silver,"Breitling caliber 13B
Hours, Minutes, Small Seconds | Date, Day | Chronograph",2004,No,,Sapphire,Closed,Round,44.80 mm,15.60 mm,22.00 mm,100.00 m,,White,,Stick / Dot,Stick,Stainless Steel,A1336212.A575.jpg
Breitling,Premier,AB0930D31L1P1,Premier Heritage B09 Chronograph 40 Stainless Steel / Mint,"Breitling caliber B09
Hours, Minutes, Small Seconds | Chronograph, Column wheel | Chronometer",2021,No,,Sapphire,Open,Round,40.00 mm,,,100.00 m,,Green,Matte,Arabic Numerals,Syringe,Stainless Steel,AB0930D31L1P1.jpg
Breitling,Avenger,A32390111G1A1,Avenger II GMT Stainless Steel / Stratus Silver / Bracelet,"Breitling caliber B32
Hours, Minutes, Seconds, Additional 24 Hour Hand (adjustable) | Date",2013,No,"Rotating, 24 Hour",Sapphire,Closed,Round,43.00 mm,12.20 mm,22.00 mm,300.00 m,Stratus,Silver,,Stick / Dot,Stick,Stainless Steel,A32390111G1A1.jpg
Breitling,Breitling for Bentley,A2836212.B44,Breitling for Bentley Flying B Black,,2006 - 2010,No,,Sapphire,Closed,Rectangular,38.50 mm,14.70 mm,24.00 mm,100.00 m,,Black,,Stick / Dot,Stick,Stainless Steel,A2836212.B44.jpg
Breitling,Premier,RB1510251B1P1,Premier Heritage B15 Duograph 42 Red Gold / Black,"Breitling caliber B15
Hours, Minutes, Small Seconds | Chronograph, Column wheel, Rattrapante | Chronometer",2021,No,,Sapphire,Open,Round,42.00 mm,,,100.00 m,,Black,Sunburst,Arabic Numerals,Syringe,Red Gold,RB1510251B1P1.jpg
Breitling,Premier,RB0118371G1P1,Premier B01 Chronograph 42 Red Gold / Silver / Alligator,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2019,"Yes, 250 units",,Sapphire,Open,Round,42.00 mm,13.65 mm,22.00 mm,100.00 m,,Silver,,Stick / Dot,Stick,Red Gold,RB0118371G1P1.jpg
Breitling,Breitling for Bentley,A2836212.A635,Breitling for Bentley Flying B Cream,,2006 - 2010,No,,Sapphire,Closed,Rectangular,38.50 mm,14.70 mm,24.00 mm,100.00 m,,Beige,,Gem-Set Indexes,Stick,Stainless Steel,A2836212.A635.jpg
Breitling,Superocean Heritage,A1332016.C758.441X,Superocean Heritage 46 Chronograph Stainless Steel / Blue / Blue / Calf,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,,Blue,,Stick / Dot,Arrow,Stainless Steel,A1332016.C758.441X.jpg
Breitling,Premier,A1331535B1A1,Premier Chronograph 42 Stainless Steel / Black / Bracelet,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2018,No,,Sapphire,Closed,Round,42.00 mm,13.80 mm,20.00 mm,100.00 m,,Black,Sunburst,Stick / Dot,Stick,Stainless Steel,A1331535B1A1.jpg
Breitling,Breitling for Bentley,R4736212.G665,Breitling for Bentley GMT Gold / Silver,"Breitling caliber 47B
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",,No,,Sapphire,Closed,Round,49.00 mm,,,100.00 m,,Silver,,Stick / Dot,Stick,Red Gold,R4736212.G665.jpg
Breitling,Breitling for Bentley,A1336212.B724,Breitling for Bentley GT Black,"Breitling caliber 13B
Hours, Minutes, Small Seconds | Date, Day | Chronograph",2004,No,,Sapphire,Closed,Round,44.80 mm,15.60 mm,22.00 mm,100.00 m,,Black,,Stick / Dot,Stick,Stainless Steel,A1336212.B724.jpg
Breitling,Navitimer,AB01212B1C1X2,Navitimer 1 B01 Chronograph 43 Stainless Steel / Airline Editions Pan Am / Calf / Folding,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2019,No,Sliderule,Sapphire,Open,Round,43.00 mm,14.20 mm,,30.00 m,,Blue,,Stick / Dot,Spade,Stainless Steel,AB01212B1C1X2.jpg
Breitling,Superocean Heritage,A1332024.B908.205S,Superocean Heritage 46 Chronograph Stainless Steel / Black / Black / Rubber,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,,Black,,Stick / Dot,Arrow,Stainless Steel,A1332024.B908.205S.jpg
Breitling,Superocean Heritage,A1332024.C817.152A,Superocean Heritage 46 Chronograph Stainless Steel / Black / Gun Blue / Milanese,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,Gun,Blue,,Stick / Dot,Arrow,Stainless Steel,A1332024.C817.152A.jpg
Breitling,Premier,A13315351B1P2,Premier Chronograph 42 Stainless Steel / Black / Croco Black / Tang,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2018,No,,Sapphire,Closed,Round,42.00 mm,13.80 mm,20.00 mm,100.00 m,,Black,Sunburst,Stick / Dot,Stick,Stainless Steel,A13315351B1P2.jpg
Breitling,Avenger,A1337011.B907.441X,Super Avenger,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2004 - 2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,48.40 mm,,,300.00 m,,Black,,Stick / Dot,Stick,Stainless Steel,A1337011.B907.441X.jpg
Breitling,Breitling for Bentley,J1636212.H533,Breitling for Bentley Flying B No. 3 Amber,"Breitling caliber 16B
Hours, Minutes, Small Seconds | Big Date",2007,No,,Sapphire,Closed,Rectangular,34.50 mm,13.00 mm,,100.00 m,Amber,Orange,,Stick / Dot,Stick,,J1636212.H533.jpg
Breitling,Superocean Heritage,A1332024.G698.135S,Superocean Heritage 46 Chronograph Stainless Steel / Black / Stratus Silver / Rubber,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,Stratus,Silver,,Stick / Dot,Arrow,Stainless Steel,A1332024.G698.135S.jpg
Breitling,Premier,A13315351C1X1,Premier Chronograph 42 Stainless Steel / Blue / Nubuck Brown / Folding,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2018,No,,Sapphire,Closed,Round,42.00 mm,13.80 mm,20.00 mm,100.00 m,,Blue,Sunburst,Stick / Dot,Stick,Stainless Steel,A13315351C1X1.jpg
Breitling,Breitling for Bentley,A2536212.G552,Breitling for Bentley Motors Silver,"Breitling caliber 25B
Hours, Minutes, Small Seconds | Date | Chronograph",2002 - 2010,No,Sliderule,Sapphire,Closed,Round,48.70 mm,15.20 mm,24.00 mm,100.00 m,,Silver,,Stick / Dot,Stick,Stainless Steel,A2536212.G552.jpg
Breitling,Navitimer,A17326361L1P1,Navitimer Automatic 41 Automatic Stainless Steel / Green / Alligator - Pin,"Breitling caliber B17
Hours, Minutes, Seconds | Date",2022,No,Sliderule,Sapphire,Closed,Round,41.00 mm,10.00 mm,22.00 mm,30.00 m,,Green,Sunburst,Stick / Dot,Syringe,Stainless Steel,A17326361L1P1.jpg
Breitling,Premier,A37340351G1A1,Premier Automatic 40 Stainless Steel / Silver / Bracelet,"Breitling caliber B37
Hours, Minutes, Small Seconds | Date",2018,No,,Sapphire,Closed,Round,40.00 mm,11.40 mm,20.00 mm,100.00 m,,Silver,Sunburst,Stick / Dot,Stick,Stainless Steel,A37340351G1A1.jpg
Breitling,Breitling for Bentley,A2836212.A633,Breitling for Bentley Flying B Silver,,2006 - 2010,No,,Sapphire,Closed,Rectangular,38.50 mm,14.70 mm,24.00 mm,100.00 m,,White,,Stick / Dot,Stick,Mother of Pearl,A2836212.A633.jpg
Breitling,Breitling for Bentley,A4436212G573,Breitling for Bentley 6.75,"Breitling caliber 44B
Hours, Minutes, Small Seconds | Big Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,48.70 mm,15.60 mm,24.00 mm,100.00 m,,Silver,,Stick / Dot,Stick,Stainless Steel,A4436212G573.jpg
Breitling,Superocean Heritage,A1332016.C758.205S,Superocean Heritage 46 Chronograph Stainless Steel / Blue / Blue / Rubber,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,,Blue,,Stick / Dot,Arrow,Stainless Steel,A1332016.C758.205S.jpg
Breitling,Avenger,A32397101A1A1,Avenger Automatic GMT 43 Stainless Steel / White / Bracelet,"Breitling caliber B32
Hours, Minutes, Seconds, Additional 24 Hour Hand (adjustable) | Date",2021,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,43.00 mm,22.00 mm,,3000.00 m,,White,Matte,Stick / Dot,Stick,Stainless Steel,A32397101A1A1.jpg
Breitling,Breitling for Bentley,A2536313.B686,Breitling for Bentley Motors T,"Breitling caliber 25B
Hours, Minutes, Small Seconds | Date | Chronograph",2005,No,,Sapphire,Closed,Round,48.70 mm,,,100.00 m,,Black,,Stick / Dot,Stick,Stainless Steel,A2536313.B686.jpg
Breitling,Breitling for Bentley,R4436512.H532,Breitling for Bentley Flying B Chronograph Gold / Amber,"Breitling caliber 44B
Hours, Minutes, Small Seconds | Big Date | Chronograph",2007,No,,Sapphire,Closed,Rectangular,38.50 mm,16.77 mm,24.00 mm,100.00 m,Amber,Orange,,Stick / Dot,Stick,Red Gold,R4436512.H532.jpg
Breitling,Premier,A13315351B1P1,Premier Chronograph 42 Stainless Steel / Black / Croco Black / Folding,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2018,No,,Sapphire,Closed,Round,42.00 mm,13.80 mm,20.00 mm,100.00 m,,Black,Sunburst,Stick / Dot,Stick,Stainless Steel,A13315351B1P1.jpg
Breitling,Premier,A13315351C1X2,Premier Chronograph 42 Stainless Steel / Blue / Nubuck Brown / Tang,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2018,No,,Sapphire,Closed,Round,42.00 mm,13.80 mm,20.00 mm,100.00 m,,Blue,Sunburst,Stick / Dot,Stick,Stainless Steel,A13315351C1X2.jpg
Breitling,Premier,AB0118A31B1X2,Premier B01 Chronograph 42 Stainless Steel / Wheels and Waves / Nubuck / Pin,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2019,"Yes, 500 units",,Sapphire,Open,Round,42.00 mm,13.65 mm,22.00 mm,100.00 m,,Grey,,Stick / Dot,Stick,Stainless Steel,AB0118A31B1X2.jpg
