Brand,Family,Reference,Name,Movement,Produced,Limited,Bezel,Glass,Back,Shape,Diameter,Height,Lug Width,W/R,Nickname,Color,Finish,Indexes,Hands,Materials
Panerai,Submersible,"PAM00269 (aka: PAM269, PAM 269)",Luminor Submersible Chrono for Sylvester Stallone,"Panerai caliber OP XII
Hours, Minutes, Small Seconds | Date | Chronograph | Chronometer",,"Yes, 1 unit",,,,Cushion,47.00 mm,,,1000.00 m,,Black,,Mixed,Sword,Yellow Gold
Panerai,Submersible,"PAM00285 (aka: PAM285, PAM 285)",Luminor Submersible 2500m,"Panerai caliber OP III
Hours, Minutes, Small Seconds | Date",2008 - 2008,"Yes, 250 units","Rotating, 0-60 (Dive)",Sapphire,Closed,Cushion,47.00 mm,,,2500.00 m,,Black,,Mixed,Sword,"Titanium, Stainless Steel"
Panerai,Submersible,"PAM00305 (aka: PAM305, PAM 305)",Luminor 1950 Submersible 3 Days Automatic,"Panerai caliber P.9000
Hours, Minutes, Small Seconds | Date",2009,No,,Sapphire,Open,Cushion,47.00 mm,,26.00 mm,300.00 m,,Black,,Stick / Dot,Sword,Titanium
Panerai,Submersible,"PAM00307 (aka: PAM307, PAM 307)",Luminor 1950 Submersible Depth Gauge Pangea,"Panerai caliber OP XV
Hours, Minutes, Small Seconds | Date | Depth Gauge",2008 - 2008,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Cushion,47.00 mm,,24.00 mm,120.00 m,,Blue,,Mixed,Sword,Titanium
Panerai,Submersible,"PAM00358 (aka: PAM358, PAM 358)",Luminor 1950 Submersible 2500 Destro Chronopassion,"Panerai caliber OP III
Hours, Minutes, Small Seconds | Date",2010 - 2010,"Yes, 100 units","Rotating, 0-60 (Dive)",Sapphire,Closed,Cushion,47.00 mm,,26.00 mm,2500.00 m,,Black,,Mixed,Sword,Titanium
Panerai,Submersible,"PAM00382 (aka: PAM382, PAM 382)",Luminor Submersible 1950 3 Days Automatic Bronzo,"Panerai caliber P.9000
Hours, Minutes, Small Seconds | Date",2011 - 2011,"Yes, 1000 units","Rotating, 0-60 (Dive)",Sapphire,Open,Cushion,47.00 mm,,26.00 mm,300.00 m,,Green,,Mixed,Sword,"Titanium, Bronze"
Panerai,Submersible,"PAM00364 (aka: PAM364, PAM 364)",Luminor Submersible 1950 2500M 3 Days Automatic Titanio,"Panerai caliber P.9000
Hours, Minutes, Small Seconds | Date",2013 - 2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Cushion,47.00 mm,,26.00 mm,2500.00 m,,Black,,Stick / Dot,Sword,Titanium
Panerai,Submersible,"PAM00389 (aka: PAM389, PAM 389)",Luminor Submersible 1950 Amagnetic 3 Days Automatic Titanio,"Panerai caliber P.9000
Hours, Minutes, Small Seconds | Date",2013 - 2016,No,,Sapphire,Closed,Cushion,47.00 mm,,26.00 mm,300.00 m,,Black,,Mixed,Sword,"Titanium, Ceramic"
Panerai,Submersible,"PAM00507 (aka: PAM507, PAM 507)",Luminor Submersible 1950 3 Days Power Reserve Automatic Bronzo,"Panerai caliber P.9002
Additional 12 Hour Hand (adjustable), Hours, Minutes | Date | Power Reserve Indicator",2013 - 2013,"Yes, 1000 units","Rotating, 0-60 (Dive)",Sapphire,Open,Cushion,47.00 mm,,26.00 mm,300.00 m,,Green,,Stick / Dot,Sword,"Titanium, Bronze"
Panerai,Submersible,"PAM00508 (aka: PAM508, PAM 508)",Luminor Submersible 1950 3 Days Automatic Ceramica,"Panerai caliber P.9000
Hours, Minutes, Small Seconds | Date",2013 - 2013,"Yes, 1000 units","Rotating, 0-60 (Dive)",Sapphire,Closed,Cushion,47.00 mm,,26.00 mm,300.00 m,,Black,,Stick / Dot,Sword,Ceramic
Panerai,Submersible,"PAM00571 (aka: PAM571, PAM 571)",Luminor Submersible 1950 3 Days Titanium Classic Yachts Challenge 10 Years of Passion,"Panerai caliber P.9000
Hours, Minutes, Small Seconds | Date",2014 - 2014,"Yes, 50 units","Rotating, 0-60 (Dive)",Sapphire,Closed,Cushion,47.00 mm,,26.00 mm,300.00 m,,Black,,Mixed,Sword,Titanium
Panerai,Submersible,"PAM00615 (aka: PAM615, PAM 615)",Luminor Submersible 47 3 Days Chrono Flyback Automatic Titanium / Ceramic / Black,"Panerai caliber P.9100
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel, Flyback",2015,No,,Sapphire,Closed,Cushion,47.00 mm,,26.00 mm,300.00 m,,Black,,Mixed,Sword,"Titanium, Ceramic"
Panerai,Submersible,"PAM00616 (aka: PAM616, PAM 616)",Luminor Submersible 47 3 Days Automatic Carbotech / Black,"Panerai caliber P.9000
Hours, Minutes, Small Seconds | Date",2015,No,,Sapphire,Closed,Cushion,47.00 mm,,26.00 mm,300.00 m,,Black,,Mixed,Sword,"Titanium, Carbon"
Panerai,Submersible,"PAM00569 (aka: PAM569, PAM 569)",Luminor 1950 Submersible Left-Handed 3 Days Automatic Titanio,"Panerai caliber P.9000
Hours, Minutes, Small Seconds | Date",2014 - 2014,"Yes, 1000 units","Rotating, 0-60 (Dive)",Sapphire,Closed,Cushion,44.00 mm,,24.00 mm,1000.00 m,,Black,,Mixed,Sword,Stainless Steel
Panerai,Submersible,"PAM00607 (aka: PAM607, PAM 607)",Luminor Submersible 1950 Left-Handed 3 Days Automatic Ceramica,"Panerai caliber P.9000
Hours, Minutes, Small Seconds | Date",2014 - 2014,"Yes, 50 units","Rotating, 0-60 (Dive)",Sapphire,Closed,Cushion,47.00 mm,,26.00 mm,300.00 m,,Black,,Stick / Dot,Sword,Ceramic
Panerai,Submersible,PAM00719,Luminor Submersible 1950 3 Days GMT Automatic Titanio Pole 2 Pole,"Panerai caliber P.9001
Additional 12 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Power Reserve Indicator",2016,"Yes, 500 units","Rotating, 0-60 (Dive)",Sapphire,Closed,Cushion,47.00 mm,,26.00 mm,300.00 m,,Blue,,Mixed,Sword,Titanium
Panerai,Submersible,"PAM00671 (aka: PAM 671, PAM671, 671, Blonzo, Bronzo Blue)",Luminor Submersible 1950 3 Days Automatic Bronzo Blue,"Panerai caliber P.9010
Hours, Minutes, Small Seconds | Date",2017,"Yes, 1000 units","Rotating, 0-60 (Dive)",Sapphire,Open,Cushion,47.00 mm,,26.00 mm,300.00 m,,Blue,,Stick / Dot,Sword,"Titanium, Bronze"
Panerai,Submersible,"PAM00684 (aka: 684, PAM 684)",Luminor Submersible 1950 3 Days Automatic Oro Rosso 42,"Panerai caliber P.9010
Hours, Minutes, Small Seconds | Date",2017,No,,Sapphire,Closed,Cushion,42.00 mm,,22.00 mm,300.00 m,,Black,,Mixed,Sword,"Ceramic, Red Gold"
Panerai,Submersible,PAM01389,Luminor Submersible 47 Amagnetic 3 Days Automatic Titanium / Black,"Panerai caliber P.9010
Hours, Minutes, Small Seconds | Date",2016,No,,Sapphire,Closed,Cushion,47.00 mm,,26.00 mm,300.00 m,,Black,,Stick / Dot,Sword,"Titanium, Ceramic"
Panerai,Submersible,"PAM00692 (aka: PAM 692, 692)",Luminor Submersible 47 3 Days Automatic BMG-Tech / Blue,"Panerai caliber P.9010
Hours, Minutes, Small Seconds | Date",2017,No,,Sapphire,Closed,Cushion,47.00 mm,,26.00 mm,300.00 m,,Blue,,Mixed,Sword,"Titanium, BMG"
Panerai,Submersible,PAM00731 (aka: PAM 731),Luminor Submersible Automatic Acciaio Blue,"Panerai caliber OP XXX
Hours, Minutes, Small Seconds | Date | Chronometer",2017 - 2017,"Yes, 100 units",,Sapphire,Closed,Cushion,44.00 mm,,24.00 mm,300.00 m,,Blue,,Mixed,Sword,Stainless Steel
Panerai,Submersible,"PAM00907 (aka: PAM 907, 907)",Luminor Submersible 1950 3 Days Automatic Bronzo Brown,"Panerai caliber P.9000
Hours, Minutes, Small Seconds | Date",2011 - 2017,"Yes, 1 unit","Rotating, 0-60 (Dive)",Sapphire,Open,Cushion,47.00 mm,,26.00 mm,300.00 m,,Brown,,Mixed,Sword,"Titanium, Bronze"
Panerai,Submersible,"PAM01039 (aka: PAM1039, PAM 1039)",Luminor Submersible 47 Luna Rossa,"Panerai caliber P.9010
Hours, Minutes, Small Seconds | Date",2019,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Cushion,47.00 mm,,26.00 mm,300.00 m,,Grey,,Stick / Dot,Sword,"Titanium, Carbon"
Panerai,Submersible,"PAM00982 (aka: PAM982, PAM 982)",Luminor Submersible 47 Chrono Guillaume Nery Edition,"Panerai caliber P.9100
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel, Flyback",2019,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Cushion,47.00 mm,,26.00 mm,300.00 m,,Grey,Matte,Stick / Dot,Sword,"Titanium, Ceramic"
Panerai,Radiomir 1940,PAM00620,Radiomir 1940 42 3 Days Automatic Stainless Steel / Black,"Panerai caliber P.4000
Hours, Minutes, Small Seconds",2015,No,,Sapphire,Open,Cushion,42.00 mm,,22.00 mm,100.00 m,,Black,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00619 (aka: PAM619, PAM 619)",Radiomir 1940 3 Days Automatic Titanium / Brown,"Panerai caliber P.4000
Hours, Minutes, Small Seconds",2014 - 2014,No,,Sapphire,Open,Cushion,45.00 mm,,26.00 mm,30.00 m,,Brown,Matte,Mixed,Stick,Titanium
Panerai,Radiomir 1940,"PAM00600 (aka: PAM600, PAM 600)",Radiomir 1940 Minute Repeater Carillon Tourbillon GMT Oro Rosso,"Panerai caliber P.2005/MR
Hours, Minutes, Additional 24 Hour Hand (adjustable), Day / Night Indication, Small Seconds | Minute Repeater | Power Reserve Indicator, Tourbillon Escapement",2016,No,,Sapphire,Open,Cushion,49.00 mm,,26.00 mm,30.00 m,,Skeleton,,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00502 (aka: PAM502, PAM 502)",Radiomir 1940 Chrono Monopulsante Left-Handed 8 Days Oro Rosso,"Panerai caliber P.2004/10
Additional 12 Hour Hand (adjustable), Additional 24 Hour Hand (fixed), Hours, Minutes, Small Seconds | Chronograph, Column wheel, Monopoussoir | Power Reserve Indicator",2013 - 2013,"Yes, 300 units",,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,100.00 m,,Brown,,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00559 (aka: PAM559, PAM 559)",Radiomir 1940 Tourbillon GMT Oro Rosso Lo Scienziato,"Panerai caliber P.2005/S
Hours, Minutes, Additional 24 Hour Hand (adjustable), Day / Night Indication, Small Seconds | Power Reserve Indicator, Tourbillon Escapement",2015 - 2015,"Yes, 30 units",,Sapphire,Open,Cushion,48.00 mm,,26.00 mm,50.00 m,,Skeleton,,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00658 (aka: PAM658, PAM 658)",Radiomir 1940 3 Days GMT Power Reserve Automatic Acciaio Tuxedo,"Panerai caliber P.4002
Hours, Minutes, Small Seconds, Additional 24 Hour Hand (adjustable), Additional 24 Hour Hand (fixed) | Date | Power Reserve Indicator",2016,No,,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,100.00 m,Tuxedo,Black,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00662 (aka: PAM662, PAM 662)",Radiomir 1940 3 Days Egiziano Piccolo,"Panerai caliber P.3000
Hours, Minutes",2014 - 2014,"Yes, 1000 units",,Plexi,Open,Cushion,47.00 mm,,26.00 mm,100.00 m,,Brown,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00694 (aka: PAm 694, PAM694)",Radiomir 1940 3 Days Automatic Acciaio Bucherer Blue Editions,"Panerai caliber P.4000
Hours, Minutes, Small Seconds",2016,"Yes, 45 units",,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,100.00 m,,Blue,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,PAM00718,Radiomir 1940 3 Days Oro Bianco 42mm California,"Panerai caliber P.1000
Hours, Minutes, Small Seconds",2016,"Yes, 50 units",,Sapphire,Open,Cushion,42.00 mm,,22.00 mm,50.00 m,California,Black,,Mixed,Stick,White Gold
Panerai,Radiomir 1940,"PAM00790 (aka: PAM 790, 790)",Radiomir 1940 3 Days Art Deco,"Panerai caliber P.3000
Hours, Minutes",2018,"Yes, 300 units",,Plexi,Open,Cushion,47.00 mm,,26.00 mm,100.00 m,,Black,,Arabic Numerals,Losange,Stainless Steel
Panerai,Radiomir 1940,"PAM00512 (aka: PAM512, PAM 512)",Radiomir 1940,"Panerai caliber P.999/1
Hours, Minutes, Small Seconds",,No,,Sapphire,Open,Cushion,42.00 mm,,22.00 mm,100.00 m,,Black,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00513 (aka: PAM513, PAM 513)",Radiomir 1940 Oro Rosso,"Panerai caliber P.999
Hours, Minutes, Small Seconds",2013,No,,Sapphire,Open,Cushion,42.00 mm,,22.00 mm,100.00 m,,Brown,,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00398 (aka: PAM398, PAM 398)",Radiomir 1940 Oro Rosso,"Panerai caliber OP XXVII
Hours, Minutes, Small Seconds",2012 - 2012,"Yes, 100 units",,Plexi,Open,Cushion,47.00 mm,,26.00 mm,30.00 m,,Brown,,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00399 (aka: PAM399, PAM 399)",Radiomir 1940,"Panerai caliber OP XXVII
Hours, Minutes, Small Seconds",2012 - 2012,"Yes, 100 units",,Plexi,Open,Cushion,47.00 mm,,26.00 mm,30.00 m,,Brown,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00514 (aka: PAM514, PAM 514)",Radiomir 1940 47 3 Days Stainless Steel / Black,"Panerai caliber P.3000
Hours, Minutes",2013,No,,Sapphire,Open,Cushion,47.00 mm,,26.00 mm,100.00 m,,Black,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00515 (aka: PAM515, PAM 515)",Radiomir 1940 47 3 Days Red Gold / Brown,Panerai caliber P.3000/2,2013,No,,Sapphire,Open,Cushion,47.00 mm,,26.00 mm,50.00 m,,Brown,,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00516 (aka: PAM516, PAM 516)",Radiomir 1940 Equation Of Time 8 Days Acciaio,"Panerai caliber P.2002/E
Hours, Minutes, Small Seconds | Date, Month | Equation of time | Power Reserve Indicator",2015 - 2016,"Yes, 200 units",,Sapphire,Open,Cushion,48.00 mm,,26.00 mm,100.00 m,,Black,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00518 (aka: PAM518, PAM 518)",Radiomir 1940 Chronograph Platino,"Panerai caliber OP XXV
Hours, Minutes, Small Seconds | Chronograph, Column wheel",2014 - 2014,"Yes, 50 units",,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,50.00 m,,Ivory,,Mixed,Stick,Platinum
Panerai,Radiomir 1940,"PAM00519 (aka: PAM519, PAM 519)",Radiomir 1940 Chronograph Oro Rosso,"Panerai caliber OP XXV
Hours, Minutes, Small Seconds | Chronograph, Column wheel",2014 - 2014,"Yes, 100 units",,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,50.00 m,,Brown,,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00520 (aka: PAM520, PAM 520)",Radiomir 1940 Chronograph Oro Bianco,"Panerai caliber OP XXV
Hours, Minutes, Small Seconds | Chronograph, Column wheel",2014 - 2014,"Yes, 100 units",,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,50.00 m,,Black,,Mixed,Stick,White Gold
Panerai,Radiomir 1940,"PAM00572 (aka: PAM572, PAM 572)",Radiomir 1940 45 3 Days Automatic Stainless Steel / Black,"Panerai caliber P.4000
Hours, Minutes, Small Seconds",2014,No,,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,100.00 m,,Black,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00573 (aka: PAM573, PAM 573)",Radiomir 1940 3 Days Automatic Oro Rosso,"Panerai caliber P.4000
Hours, Minutes, Small Seconds",2014,No,,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,50.00 m,,Brown,,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00503 (aka: PAM503, PAM 503)",Radiomir 1940 Chrono Monopulsante Left-Handed 8 Days Oro Bianco,"Panerai caliber P.2004/10
Additional 12 Hour Hand (adjustable), Additional 24 Hour Hand (fixed), Hours, Minutes, Small Seconds | Chronograph, Column wheel, Monopoussoir | Power Reserve Indicator",2013 - 2013,"Yes, 300 units",,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,100.00 m,,Black,,Mixed,Stick,White Gold
Panerai,Radiomir 1940,"PAM00532 (aka: PAM532, PAM 532)",Radiomir 1940 3 Days Paneristi Forever,"Panerai caliber P.3000
Hours, Minutes",2013 - 2013,"Yes, 500 units",,Sapphire,Closed,Cushion,47.00 mm,,26.00 mm,30.00 m,,Black,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00558 (aka: PAM558, PAM 558)",Radiomir 1940 Tourbillon GMT Oro Rosso,"Panerai caliber P.2005
Additional 12 Hour Hand (adjustable), Additional 24 Hour Hand (fixed), Hours, Minutes, Small Seconds | Power Reserve Indicator, Tourbillon Escapement",2014 - 2014,"Yes, 30 units",,Sapphire,Open,Cushion,48.00 mm,,26.00 mm,100.00 m,,Brown,,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00587 (aka: PAM587, PAM 587)",Radiomir 1940 3 Days Marina Militare,"Panerai caliber P.3000
Hours, Minutes",2014 - 2014,"Yes, 1000 units",,Plexi,Open,Cushion,47.00 mm,,26.00 mm,100.00 m,,Black,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00570 (aka: PAM570, PAM 570)",Radiomir 1940 GMT Oro Rosso,"Panerai caliber P.3001/10
Hours, Minutes, Small Seconds, Additional 12 Hour Hand (adjustable), Additional 24 Hour Hand (fixed) | Date | Power Reserve Indicator",2015,"Yes, 300 units",,Sapphire,Open,Cushion,42.00 mm,,22.00 mm,100.00 m,,Brown,,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00622 (aka: PAM622, PAM 622)",Radiomir 1940 Paneristi Russia,"Panerai caliber P.3000
Hours, Minutes",2014 - 2014,"Yes, 60 units",,Sapphire,Closed,Cushion,47.00 mm,,26.00 mm,30.00 m,,Black,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00574 (aka: PAM574, PAM 574)",Radiomir 1940 42 3 Days Stainless Steel / Black,"Panerai caliber P.1000
Hours, Minutes, Small Seconds",2015,No,,Sapphire,Open,Cushion,42.00 mm,,22.00 mm,100.00 m,,Black,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00575 (aka: PAM575, PAM 575)",Radiomir 1940 42 3 Days Red Gold / Black,"Panerai caliber P.1000
Hours, Minutes, Small Seconds",2015,No,,Sapphire,Open,Cushion,42.00 mm,,22.00 mm,100.00 m,,Black,,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00625 (aka: PAM625, PAM 625)",Radiomir 1940 10 Days GMT Oro Rosso,"Panerai caliber P.2003/10
Additional 12 Hour Hand (adjustable), Additional 24 Hour Hand (fixed), Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2015 - 2016,"Yes, 150 units",,Sapphire,Open,Cushion,47.00 mm,,26.00 mm,30.00 m,,Black,Sunburst,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00624 (aka: PAM624, PAM 624)",Radiomir 1940 10 Days GMT Oro Rosso,"Panerai caliber P.2003/10
Additional 12 Hour Hand (adjustable), Additional 24 Hour Hand (fixed), Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2015 - 2016,"Yes, 150 units",,Sapphire,Open,Cushion,47.00 mm,,26.00 mm,30.00 m,,Brown,Sunburst,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00655 (aka: PAM655, PAM 655)",Radiomir 1940 42 3 Days Automatic Stainless Steel / White,"Panerai caliber P.4000
Hours, Minutes, Small Seconds",2015,No,,Sapphire,Open,Cushion,42.00 mm,,22.00 mm,100.00 m,,White,,Arabic Numerals,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00627 (aka: PAM627, PAM 627)",Radiomir 1940 3 Days GMT Automatic Acciaio Hobnail,"Panerai caliber P.4001
Additional 12 Hour Hand (fixed), Additional 24 Hour Hand (fixed), Hours, Minutes, Small Seconds | Date",2016,No,,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,100.00 m,Hobnail,Black,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00657 (aka: PAM657, PAM 657)",Radiomir 1940 45 3 Days GMT Automatic Stainless Steel / Black -Tuxedo,"Panerai caliber P.4001
Additional 12 Hour Hand (fixed), Additional 24 Hour Hand (fixed), Hours, Minutes, Small Seconds | Date",2016,No,,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,100.00 m,Tuxedo,Black,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00628 (aka: PAM628, PAM 628)",Radiomir 1940 45 3 Days GMT Power Reserve Automatic Stainless Steel / Black - Hobnail,"Panerai caliber P.4002
Hours, Minutes, Small Seconds, Additional 24 Hour Hand (adjustable), Additional 24 Hour Hand (fixed) | Date | Power Reserve Indicator",2016,No,,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,100.00 m,Hobnail,Black,,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00690 (aka: 690, PAM 690)",Radiomir 1940 3 Days Acciaio Boutique Blue,"Panerai caliber P.3000/1
Hours, Minutes, Small Seconds",2016,"Yes, 500 units",,Sapphire,Open,Cushion,47.00 mm,,26.00 mm,100.00 m,,Blue,Sunburst,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00659 (aka: 659, PAM 659)",Radiomir 1940 10 Days GMT Oro Rosso Boutique Blue,"Panerai caliber P.2003/10
Additional 12 Hour Hand (adjustable), Additional 24 Hour Hand (fixed), Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2012 - 2012,"Yes, 200 units",,Sapphire,Open,Cushion,47.00 mm,,26.00 mm,30.00 m,,Blue,Sunburst,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00695 (aka: PAM 695, PAM695)",Radiomir 1940 3 Days Automatic Oro Rosso Bucherer Blue Editions,"Panerai caliber P.4000
Hours, Minutes, Small Seconds",2016,"Yes, 45 units",,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,100.00 m,,Blue,,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00577 (aka: PAM577, PAM 577)",Radiomir 1940 48 3 Days Ceramica,"Panerai caliber P.3000
Hours, Minutes",,No,,Plexi,Open,Cushion,48.00 mm,,26.00 mm,30.00 m,,Black,Matte,Mixed,Stick,"Titanium, Ceramic"
Panerai,Radiomir 1940,PAM00736 (aka: PAM 736),Radiomir 1940 3 Days Automatic Acciaio / Green,"Panerai caliber P.3000
Hours, Minutes",2017,"Yes, 300 units",,Sapphire,Open,Cushion,47.00 mm,,26.00 mm,100.00 m,,Green,,Mixed,Stick,Titanium
Panerai,Radiomir 1940,PAM00740,Radiomir 1940 42 3 Days Red Gold / Black - California,"Panerai caliber P.1000
Hours, Minutes, Small Seconds",2017,No,,Sapphire,Open,Cushion,42.00 mm,,22.00 mm,100.00 m,California,Black,,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00791 (aka: 791, PAM 791)",Radiomir 1940 3 Days Art Deco Ivory,"Panerai caliber P.3000
Hours, Minutes",2018,"Yes, 300 units",,Plexi,Open,Cushion,47.00 mm,,26.00 mm,100.00 m,,White,,Arabic Numerals,Losange,Stainless Steel
Panerai,Radiomir 1940,"PAM00934 (aka: PAM934, PAM 934)",Radiomir 1940 45 3 Days Automatic Red Gold / Blue / Mediterraneo,"Panerai caliber P.4000
Hours, Minutes, Small Seconds",2018,"Yes, 188 units",,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,50.00 m,,Blue,Sunburst,Mixed,Stick,Red Gold
Panerai,Radiomir 1940,"PAM00933 (aka: PAM 933, PAM933)",Radiomir 1940 42 3 Days Automatic Acciaio / Mediterraneo,"Panerai caliber P.4000
Hours, Minutes, Small Seconds",2018,"Yes, 388 units",,Sapphire,Open,Cushion,42.00 mm,,22.00 mm,100.00 m,,Blue,Sunburst,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00932 (aka: PAM 932, PAM932)",Radiomir 1940 47 3 Days Stainless Steel / Blue / Mediterraneo,"Panerai caliber P.3000/1
Hours, Minutes, Small Seconds",2018,"Yes, 388 units",,Sapphire,Open,Cushion,47.00 mm,,26.00 mm,100.00 m,,Blue,Sunburst,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,PAM00946,Radiomir 1940 GMT Power Reserve Stainless Steel / Blue / Mediterraneo,"Panerai caliber P.4002
Hours, Minutes, Small Seconds, Additional 24 Hour Hand (adjustable), Additional 24 Hour Hand (fixed) | Date | Power Reserve Indicator",2018,No,,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,100.00 m,,Blue,Sunburst,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00945 (aka: PAM 945, PAM945)",Radiomir 1940 44 3 Days Automatic GMT Stainless Steel / Blue / Mediterraneo,"Panerai caliber P.4000
Hours, Minutes, Small Seconds",2018,"Yes, 388 units",,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,100.00 m,,Blue,Sunburst,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00995 (aka: PAM 995, PAM995)",Radiomir 1940 45 3 Days Automatic Stainless Steel / Military Green,"Panerai caliber P.4000
Hours, Minutes, Small Seconds",2019,No,,Sapphire,Open,Cushion,45.00 mm,,24.00 mm,100.00 m,Military,Green,Matte,Mixed,Stick,Stainless Steel
Panerai,Radiomir 1940,"PAM00997 (aka: PAM 997, PAM997)",Radiomir 1940 48 3 Days Ceramic / Military Green,"Panerai caliber P.3000
Hours, Minutes",2019,No,,Sapphire,Open,Cushion,48.00 mm,,26.00 mm,30.00 m,,Black,Matte,Mixed,Stick,"Titanium, Ceramic"
Girard-Perregaux,Laureato,81005-11-131-BB6A,Laureato 38 Automatic Stainless Steel / Silver,"Girard-Perregaux caliber GP03300-0030
Hours, Minutes, Seconds | Date",2017,No,,Sapphire,Open,Round,38.00 mm,10.02 mm,24.00 mm,100.00 m,,Silver,Guilloche,Stick / Dot,Stick,Stainless Steel
Girard-Perregaux,Laureato,81020-11-431-11A,Laureato 42 Chronograph Stainless Steel / Blue / Bracelet,"Girard-Perregaux caliber GP03300-0138
Hours, Minutes, Seconds | Date | Chronograph",2018,No,,Sapphire,Closed,Round,42.00 mm,12.01 mm,27.00 mm,100.00 m,,Blue,,Stick / Dot,Stick,Stainless Steel
